id_seq,sentenced,choice_str,choice_pred,choice_union_pred
1_48,No florists are editors and All soldiers are florists,"['All editors are soldiers', 'All soldiers are editors', 'Some editors are soldiers', 'Some soldiers are editors', 'Some editors are not soldiers', 'Some soldiers are not editors', 'No editors are soldiers', 'No soldiers are editors', 'NVC']","[0.9999961853027344, 0.9999969005584717, 0.9999958276748657, 0.9999967813491821, 0.9999957084655762, 0.999996542930603, 0.9999960660934448, 0.9999966621398926, -1]","[0.9999964237213135, 0.9999970197677612, 0.9999967813491821, 0.9999971389770508, 0.9999970197677612, 0.9999970197677612, 0.999996542930603, 0.9999969005584717, -1]"
1_49,Some swimmers are mayors and No mayors are cooks,"['All swimmers are cooks', 'All cooks are swimmers', 'Some swimmers are cooks', 'Some cooks are swimmers', 'Some swimmers are not cooks', 'Some cooks are not swimmers', 'No swimmers are cooks', 'No cooks are swimmers', 'NVC']","[0.9999967813491821, 0.9999966621398926, 0.9999972581863403, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999969005584717, 0.9999967813491821, -1]","[0.9999969005584717, 0.9999969005584717, 0.9999972581863403, 0.9999971389770508, 0.9999972581863403, 0.9999972581863403, 0.9999970197677612, 0.9999969005584717, -1]"
1_50,Some architects are designers and Some designers are not trainers,"['All architects are trainers', 'All trainers are architects', 'Some architects are trainers', 'Some trainers are architects', 'Some architects are not trainers', 'Some trainers are not architects', 'No architects are trainers', 'No trainers are architects', 'NVC']","[0.9999971389770508, 0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999974966049194, 0.9999974966049194, 0.9999970197677612, 0.9999970197677612, -1]","[0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999974966049194, 0.9999974966049194, 0.9999974966049194, 0.9999971389770508, 0.9999973773956299, -1]"
1_51,All tutors are butchers and No packers are tutors,"['All butchers are packers', 'All packers are butchers', 'Some butchers are packers', 'Some packers are butchers', 'Some butchers are not packers', 'Some packers are not butchers', 'No butchers are packers', 'No packers are butchers', 'NVC']","[0.9999973773956299, 0.9999971389770508, 0.9999972581863403, 0.9999970197677612, 0.9999971389770508, 0.9999970197677612, 0.9999971389770508, 0.9999971389770508, -1]","[0.9999974966049194, 0.9999973773956299, 0.9999974966049194, 0.9999973773956299, 0.9999974966049194, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, -1]"
1_52,Some singers are not tailors and Some pilots are tailors,"['All singers are pilots', 'All pilots are singers', 'Some singers are pilots', 'Some pilots are singers', 'Some singers are not pilots', 'Some pilots are not singers', 'No singers are pilots', 'No pilots are singers', 'NVC']","[0.9999969005584717, 0.9999972581863403, 0.9999971389770508, 0.9999974966049194, 0.9999972581863403, 0.9999974966049194, 0.9999966621398926, 0.9999970197677612, -1]","[0.9999972581863403, 0.999997615814209, 0.9999973773956299, 0.999997615814209, 0.9999973773956299, 0.9999974966049194, 0.9999972581863403, 0.9999973773956299, -1]"
1_53,Some opticians are actuaries and Some boxers are actuaries,"['All opticians are boxers', 'All boxers are opticians', 'Some opticians are boxers', 'Some boxers are opticians', 'Some opticians are not boxers', 'Some boxers are not opticians', 'No opticians are boxers', 'No boxers are opticians', 'NVC']","[0.9999972581863403, 0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999974966049194, 0.9999971389770508, 0.9999971389770508, -1]","[0.9999973773956299, 0.9999972581863403, 0.9999974966049194, 0.9999974966049194, 0.9999974966049194, 0.9999974966049194, 0.9999973773956299, 0.9999973773956299, -1]"
1_54,Some sailors are chemists and No potters are sailors,"['All chemists are potters', 'All potters are chemists', 'Some chemists are potters', 'Some potters are chemists', 'Some chemists are not potters', 'Some potters are not chemists', 'No chemists are potters', 'No potters are chemists', 'NVC']","[0.9999971389770508, 0.9999971389770508, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999971389770508, 0.9999971389770508, -1]","[0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, -1]"
1_55,Some investors are not barbers and All barbers are jugglers,"['All investors are jugglers', 'All jugglers are investors', 'Some investors are jugglers', 'Some jugglers are investors', 'Some investors are not jugglers', 'Some jugglers are not investors', 'No investors are jugglers', 'No jugglers are investors', 'NVC']","[0.9999973773956299, 0.9999973773956299, 0.9999974966049194, 0.9999974966049194, 0.9999973773956299, 0.9999973773956299, 0.9999972581863403, 0.9999972581863403, -1]","[0.9999974966049194, 0.9999973773956299, 0.9999974966049194, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999974966049194, 0.9999973773956299, -1]"
1_56,Some judges are not brewers and Some porters are judges,"['All brewers are porters', 'All porters are brewers', 'Some brewers are porters', 'Some porters are brewers', 'Some brewers are not porters', 'Some porters are not brewers', 'No brewers are porters', 'No porters are brewers', 'NVC']","[0.9999971389770508, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999970197677612, 0.9999970197677612, -1]","[0.9999971389770508, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, -1]"
1_57,Some hunters are athletes and Some hunters are not lawyers,"['All athletes are lawyers', 'All lawyers are athletes', 'Some athletes are lawyers', 'Some lawyers are athletes', 'Some athletes are not lawyers', 'Some lawyers are not athletes', 'No athletes are lawyers', 'No lawyers are athletes', 'NVC']","[0.9999964237213135, 0.999996542930603, 0.9999970197677612, 0.9999970197677612, 0.9999970197677612, 0.9999970197677612, 0.9999960660934448, 0.9999964237213135, -1]","[0.9999967813491821, 0.9999966621398926, 0.9999971389770508, 0.9999970197677612, 0.9999970197677612, 0.9999971389770508, 0.9999967813491821, 0.9999967813491821, -1]"
1_58,No buyers are cyclists and All buyers are students,"['All cyclists are students', 'All students are cyclists', 'Some cyclists are students', 'Some students are cyclists', 'Some cyclists are not students', 'Some students are not cyclists', 'No cyclists are students', 'No students are cyclists', 'NVC']","[0.9999969005584717, 0.9999969005584717, 0.9999969005584717, 0.999996542930603, 0.9999969005584717, 0.9999966621398926, 0.9999967813491821, 0.9999966621398926, -1]","[0.9999967813491821, 0.9999967813491821, 0.9999971389770508, 0.9999971389770508, 0.9999972581863403, 0.9999972581863403, 0.9999967813491821, 0.9999969005584717, -1]"
1_59,No poets are miners and Some poets are skaters,"['All miners are skaters', 'All skaters are miners', 'Some miners are skaters', 'Some skaters are miners', 'Some miners are not skaters', 'Some skaters are not miners', 'No miners are skaters', 'No skaters are miners', 'NVC']","[0.9999970197677612, 0.9999967813491821, 0.9999973773956299, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999970197677612, 0.9999969005584717, -1]","[0.999996542930603, 0.9999964237213135, 0.9999971389770508, 0.9999969005584717, 0.9999971389770508, 0.9999971389770508, 0.9999967813491821, 0.999996542930603, -1]"
1_60,Some campers are not engineers and Some engineers are fencers,"['All campers are fencers', 'All fencers are campers', 'Some campers are fencers', 'Some fencers are campers', 'Some campers are not fencers', 'Some fencers are not campers', 'No campers are fencers', 'No fencers are campers', 'NVC']","[0.9999969005584717, 0.9999969005584717, 0.9999970197677612, 0.9999970197677612, 0.9999970197677612, 0.9999970197677612, 0.9999967813491821, 0.9999967813491821, -1]","[0.9999970197677612, 0.9999970197677612, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999969005584717, 0.9999970197677612, -1]"
1_61,No bankers are teachers and No golfers are teachers,"['All bankers are golfers', 'All golfers are bankers', 'Some bankers are golfers', 'Some golfers are bankers', 'Some bankers are not golfers', 'Some golfers are not bankers', 'No bankers are golfers', 'No golfers are bankers', 'NVC']","[0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999972581863403, 0.9999972581863403, 0.9999973773956299, 0.9999973773956299, -1]","[0.9999974966049194, 0.9999973773956299, 0.9999974966049194, 0.9999974966049194, 0.9999974966049194, 0.9999974966049194, 0.9999974966049194, 0.9999973773956299, -1]"
1_62,No counselors are joggers and Some riders are not counselors,"['All joggers are riders', 'All riders are joggers', 'Some joggers are riders', 'Some riders are joggers', 'Some joggers are not riders', 'Some riders are not joggers', 'No joggers are riders', 'No riders are joggers', 'NVC']","[0.9999971389770508, 0.9999969005584717, 0.9999972581863403, 0.9999971389770508, 0.9999972581863403, 0.9999972581863403, 0.9999970197677612, 0.9999969005584717, -1]","[0.9999970197677612, 0.9999970197677612, 0.9999972581863403, 0.9999971389770508, 0.9999973773956299, 0.9999972581863403, 0.9999970197677612, 0.9999970197677612, -1]"
1_63,Some lifeguards are not dentists and No plumbers are dentists,"['All lifeguards are plumbers', 'All plumbers are lifeguards', 'Some lifeguards are plumbers', 'Some plumbers are lifeguards', 'Some lifeguards are not plumbers', 'Some plumbers are not lifeguards', 'No lifeguards are plumbers', 'No plumbers are lifeguards', 'NVC']","[0.999997615814209, 0.9999974966049194, 0.999997615814209, 0.9999974966049194, 0.999997615814209, 0.9999974966049194, 0.9999974966049194, 0.9999973773956299, -1]","[0.9999974966049194, 0.9999974966049194, 0.999997615814209, 0.9999974966049194, 0.999997615814209, 0.9999974966049194, 0.9999974966049194, 0.9999973773956299, -1]"
2_0,Some cooks are mayors and All cooks are swimmers,"['All mayors are swimmers', 'All swimmers are mayors', 'Some mayors are swimmers', 'Some swimmers are mayors', 'Some mayors are not swimmers', 'Some swimmers are not mayors', 'No mayors are swimmers', 'No swimmers are mayors', 'NVC']","[0.9999967813491821, 0.9999966621398926, 0.9999971389770508, 0.9999970197677612, 0.9999971389770508, 0.9999970197677612, 0.9999963045120239, 0.9999964237213135, -1]","[0.9999966621398926, 0.999996542930603, 0.9999970197677612, 0.9999969005584717, 0.9999971389770508, 0.9999970197677612, 0.9999967813491821, 0.9999969005584717, -1]"
2_1,No painters are auditors and All cleaners are auditors,"['All painters are cleaners', 'All cleaners are painters', 'Some painters are cleaners', 'Some cleaners are painters', 'Some painters are not cleaners', 'Some cleaners are not painters', 'No painters are cleaners', 'No cleaners are painters', 'NVC']","[0.9999971389770508, 0.9999972581863403, 0.9999970197677612, 0.9999970197677612, 0.9999970197677612, 0.9999970197677612, 0.9999970197677612, 0.9999970197677612, -1]","[0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999971389770508, 0.9999971389770508, -1]"
2_2,All scientists are runners and All runners are chefs,"['All scientists are chefs', 'All chefs are scientists', 'Some scientists are chefs', 'Some chefs are scientists', 'Some scientists are not chefs', 'Some chefs are not scientists', 'No scientists are chefs', 'No chefs are scientists', 'NVC']","[0.9999970197677612, 0.9999970197677612, 0.9999970197677612, 0.9999970197677612, 0.9999967813491821, 0.9999969005584717, 0.999996542930603, 0.9999967813491821, -1]","[0.9999967813491821, 0.9999970197677612, 0.9999971389770508, 0.9999973773956299, 0.9999971389770508, 0.9999973773956299, 0.9999969005584717, 0.9999971389770508, -1]"
2_3,All skaters are climbers and Some therapists are skaters,"['All climbers are therapists', 'All therapists are climbers', 'Some climbers are therapists', 'Some therapists are climbers', 'Some climbers are not therapists', 'Some therapists are not climbers', 'No climbers are therapists', 'No therapists are climbers', 'NVC']","[0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999972581863403, 0.9999972581863403, 0.9999970197677612, 0.9999971389770508, -1]","[0.9999972581863403, 0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999971389770508, 0.9999971389770508, -1]"
2_4,All hunters are athletes and All lawyers are athletes,"['All hunters are lawyers', 'All lawyers are hunters', 'Some hunters are lawyers', 'Some lawyers are hunters', 'Some hunters are not lawyers', 'Some lawyers are not hunters', 'No hunters are lawyers', 'No lawyers are hunters', 'NVC']","[0.9999969005584717, 0.9999969005584717, 0.9999969005584717, 0.9999967813491821, 0.9999967813491821, 0.9999967813491821, 0.9999966621398926, 0.9999967813491821, -1]","[0.9999969005584717, 0.9999967813491821, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999970197677612, 0.9999970197677612, -1]"
2_5,Some judges are brewers and Some brewers are not porters,"['All judges are porters', 'All porters are judges', 'Some judges are porters', 'Some porters are judges', 'Some judges are not porters', 'Some porters are not judges', 'No judges are porters', 'No porters are judges', 'NVC']","[0.9999970197677612, 0.9999971389770508, 0.9999971389770508, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999970197677612, 0.9999967813491821, -1]","[0.9999971389770508, 0.9999972581863403, 0.9999972581863403, 0.9999973773956299, 0.9999972581863403, 0.9999972581863403, 0.9999971389770508, 0.9999971389770508, -1]"
2_6,All pilots are tailors and Some tailors are singers,"['All pilots are singers', 'All singers are pilots', 'Some pilots are singers', 'Some singers are pilots', 'Some pilots are not singers', 'Some singers are not pilots', 'No pilots are singers', 'No singers are pilots', 'NVC']","[0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999972581863403, 0.9999970197677612, 0.9999967813491821, -1]","[0.9999974966049194, 0.9999973773956299, 0.9999974966049194, 0.9999972581863403, 0.9999974966049194, 0.9999973773956299, 0.9999973773956299, 0.9999972581863403, -1]"
